hour,node_id,floor,node_category,node_name,flow
10,C-WEST-LOOP,M,Corridor,West atrium loop corridor,17
10,C-WEST-VERTICAL,M,Corridor,West vertical corridor,243
10,C-WEST-MAIN,M,Corridor,West main corridor,96
10,C-CENTER-WEST,M,Corridor,Center west corridor,116
10,C-CENTER-NORTH,M,Corridor,Center north corridor,25
10,C-CENTER-SOUTH,M,Corridor,Center south corridor,298
10,C-EAST-HUB,M,Corridor,East hub corridor,48
10,C-EAST-BRIDGE,M,Corridor,East bridge corridor,4
10,C-EAST-TERMINAL,M,Corridor,East terminal corridor,0
10,C-SOUTH-ENTRY,M,Corridor,South entry corridor,397
10,M37b,M,Retail,M37b,0
10,M36,M,Retail,M36,0
10,M35,M,Retail,M35,1
10,M34,M,Retail,M34,0
10,M33,M,Retail,M33,6
10,M32,M,Retail,M32,2
10,M31,M,Retail,M31,3
10,M30,M,Retail,M30,7
10,M29,M,Retail,M29,2
10,M28,M,Retail,M28,6
10,M27,M,Retail,M27,1
10,M26,M,Retail,M26,8
10,M25,M,Retail,M25,4
10,M24,M,Retail,M24,1
10,M23,M,Retail,M23,0
10,M22,M,Retail,M22,0
10,M21,M,Anchor_Retail,M21,2
10,M20,M,Retail,M20,0
10,M19,M,Retail,M19,0
10,M17_M18,M,Retail,M17 & M18,2
10,M16,M,Retail,M16,0
10,M15,M,Retail,M15,1
10,M14,M,Retail,M14,0
10,M13,M,Retail,M13,6
10,M12b,M,Retail,M12b,0
10,M12a,M,Anchor_Retail,M12a,0
10,M10_M11,M,Retail,M10 & M11,0
10,M09,M,Retail,M09,3
10,M08,M,Retail,M08,0
10,M07,M,Retail,M07,2
10,M06,M,Retail,M06,2
10,M05,M,Retail,M05,11
10,M04,M,Retail,M04,2
10,M03,M,Retail,M03,14
10,M02,M,Retail,M02,24
10,M01,M,Anchor_Retail,M01,43
10,M68,M,Retail,M68,63
10,M67,M,Retail,M67,30
10,M66,M,Retail,M66,24
10,M65,M,Retail,M65,30
10,M64,M,Retail,M64,36
10,M63,M,Retail,M63,12
10,M62,M,Retail,M62,5
10,M61,M,Retail,M61,6
10,M60,M,Retail,M60,3
10,M59,M,Retail,M59,2
10,M58,M,Retail,M58,2
10,M57,M,Retail,M57,9
10,M56,M,Retail,M56,16
10,M55,M,Retail,M55,11
10,M54,M,Retail,M54,2
10,M53,M,Retail,M53,8
10,M52,M,Retail,M52,23
10,M51,M,Retail,M51,26
10,M50,M,Retail,M50,4
10,M49,M,Retail,M49,0
10,M48b,M,Retail,M48b,2
10,M48a,M,Retail,M48a,4
10,M47,M,Retail,M47,12
10,M46,M,Retail,M46,17
10,M45,M,Retail,M45,11
10,M44,M,Retail,M44,6
10,M43,M,Retail,M43,16
10,M42,M,Retail,M42,4
10,M41a,M,Retail,M41a,16
10,M41b,M,Retail,M41b,10
10,M40,M,Retail,M40,0
10,M39,M,Retail,M39,0
10,M38,M,Retail,M38,0
10,M15a,M,Retail_Kiosk,M15a,2
10,A-NORTH-01,M,Unknown_Area,Unlabeled north anchor area,0
10,A-SOUTH-01,M,Unknown_Area,Unlabeled south anchor area,20
10,A-EAST-01,M,Unknown_Area,Unlabeled east anchor area,0
10,F-WC-01,M,Facility_Restroom,Restroom / Accessible WC,1
10,F-WC-02,M,Facility_Restroom,Restroom / Accessible WC,6
10,F-WC-03,M,Facility_Restroom,Restroom / Accessible WC,0
10,F-ELEV-01,M,Facility_Elevator,Elevator bank,0
10,F-ELEV-02,M,Facility_Elevator,Elevator bank,0
10,F-ESC-01,M,Facility_Escalator,Escalator,2
10,F-ESC-02,M,Facility_Escalator,Escalator,4
10,F-ESC-03,M,Facility_Escalator,Escalator,0
10,F-ESC-04,M,Facility_Escalator,Escalator,0
10,F-ESC-05,M,Facility_Escalator,Escalator,16
10,F-ESC-06,M,Facility_Escalator,Escalator,0
10,F-ESC-07,M,Facility_Escalator,Escalator,0
10,F-PARK-01,M,Facility_Parking,Parking access,1
10,F-PARK-02,M,Facility_Parking,Parking access,0
10,F-PARK-03,M,Facility_Parking,Parking access,1
10,F-INFO-01,M,Facility_Service,Information desk,0
10,F-SERVICE-01,M,Facility_Service,Service counter / luggage icon,0
10,E-TRANSIT-01,M,Entrance,Southwest transit entrance,64
10,E-BUS-01,M,Entrance,South transit / bus access,50
10,E-TRANSIT-02,M,Entrance,South transit / rail access,66
10,MU-C-WEST-LOOP,MU,Corridor,West atrium loop corridor,368
10,MU-C-WEST-NORTH,MU,Corridor,Northwest corridor,146
10,MU-C-WEST-MAIN,MU,Corridor,West main corridor,32
10,MU-C-WEST-SOUTH,MU,Corridor,Southwest corridor,248
10,MU-C-SOUTH-COURT,MU,Corridor,Southwest court corridor,107
10,MU-C-CENTER-MAIN,MU,Corridor,Central main corridor,179
10,MU-C-NORTH-COURT,MU,Corridor,North central court corridor,421
10,MU-C-CENTER-HUB,MU,Corridor,Central hub corridor,35
10,MU-C-VERTICAL,MU,Corridor,Central vertical corridor,12
10,MU-C-EAST-HUB,MU,Corridor,East central corridor,144
10,MU-C-EAST-WING,MU,Corridor,East wing corridor,88
10,MU-C-SOUTH-EAST,MU,Corridor,Southeast lower corridor,14
10,MU34,MU,Retail,MU34,4
10,MU35,MU,Anchor_Retail,MU35,31
10,MU36,MU,Retail,MU36,2
10,MU37,MU,Retail,MU37,9
10,MU38,MU,Retail,MU38,24
10,MU39,MU,Retail,MU39,19
10,MU40,MU,Retail,MU40,2
10,MU41a,MU,Retail,MU41a,24
10,MU41b,MU,Retail,MU41b,9
10,MU42,MU,Anchor_Retail,MU42,14
10,MU43a,MU,Retail,MU43a,8
10,MU43b,MU,Retail,MU43b,6
10,MU44,MU,Retail,MU44,14
10,MU45,MU,Retail,MU45,10
10,MU45a,MU,Retail,MU45a,7
10,MU46,MU,Retail,MU46,9
10,MU47a,MU,Retail,MU47a,25
10,MU47b,MU,Retail,MU47b,13
10,MU48,MU,Retail,MU48,27
10,MU49,MU,Retail,MU49,3
10,MU50,MU,Retail,MU50,6
10,MU51,MU,Retail,MU51,7
10,MU52,MU,Retail,MU52,6
10,MU53,MU,Retail,MU53,0
10,MU54,MU,Retail,MU54,2
10,MU55,MU,Anchor_Retail,MU55,8
10,MU32_MU33,MU,Retail_Combined,MU32 & MU33,30
10,MU31,MU,Retail,MU31,23
10,MU29_MU30,MU,Retail_Combined,MU29 & MU30,21
10,MU28,MU,Retail,MU28,8
10,MU27,MU,Retail,MU27,1
10,MU26,MU,Retail,MU26,2
10,MU25,MU,Retail,MU25,4
10,MU24,MU,Retail,MU24,0
10,MU22,MU,Retail,MU22,4
10,MU20,MU,Retail,MU20,17
10,MU21,MU,Retail,MU21,20
10,MU19,MU,Retail,MU19,15
10,MU18,MU,Retail,MU18,22
10,MU17,MU,Retail_Kiosk,MU17,29
10,MU16g_h,MU,Retail_Combined,MU16g & MU16h,30
10,MU16f,MU,Retail,MU16f,29
10,MU16e,MU,Retail,MU16e,19
10,MU16d,MU,Retail,MU16d,13
10,MU16c,MU,Retail,MU16c,6
10,MU16k,MU,Retail_Kiosk,MU16k,11
10,MU16i,MU,Retail_Kiosk,MU16i,18
10,MU16j,MU,Retail_Kiosk,MU16j,22
10,MU16l,MU,Retail_Kiosk,MU16l,15
10,MU16b,MU,Retail,MU16b,15
10,MU16a,MU,Retail_Kiosk,MU16a,14
10,MU15,MU,Retail,MU15,1
10,MU14,MU,Retail,MU14,1
10,MU13,MU,Retail,MU13,12
10,MU12,MU,Retail,MU12,5
10,MU11,MU,Retail,MU11,4
10,MU10,MU,Retail,MU10,6
10,MU08_MU09,MU,Retail_Combined,MU08 & MU09,16
10,MU07a,MU,Anchor_Retail,MU07a,2
10,MU07b,MU,Anchor_Retail,MU07b,6
10,MU06,MU,Retail,MU06,4
10,MU05,MU,Retail,MU05,6
10,MU04,MU,Retail,MU04,9
10,MU03b,MU,Retail,MU03b,6
10,MU02b_MU03a,MU,Retail_Combined,MU02b & MU03a,5
10,MU02a,MU,Retail,MU02a,4
10,MU01,MU,Anchor_Retail,MU01,4
10,MU01b,MU,Retail,MU01b,0
10,MU01c,MU,Retail,MU01c,0
10,MU-F-WC-NW,MU,Facility_Restroom,Restroom / Accessible WC,1
10,MU-F-WC-CENTER,MU,Facility_Restroom,Restroom / Accessible WC,0
10,MU-F-WC-SW,MU,Facility_Restroom,Restroom / Accessible WC,6
10,MU-F-ELEV-CENTER,MU,Facility_Elevator,Elevator,4
10,MU-F-ESC-WEST,MU,Facility_Escalator,Escalator,8
10,MU-F-ESC-CENTER-W,MU,Facility_Escalator,Escalator,0
10,MU-F-ESC-CENTER-N,MU,Facility_Escalator,Escalator,0
10,MU-F-ESC-CENTER-S,MU,Facility_Escalator,Escalator,4
10,MU-F-ESC-EAST-W,MU,Facility_Escalator,Escalator,2
10,MU-F-ESC-EAST-E,MU,Facility_Escalator,Escalator,2
10,MU-F-ESC-SW,MU,Facility_Escalator,Escalator,5
10,MU-A-NW,MU,Unknown_Area,Unlabeled northwest anchor area,2
10,MU-A-CENTER-E,MU,Unknown_Area,Unlabeled center-east anchor area,8
10,MU-A-SW,MU,Unknown_Area,Unlabeled southwest anchor area,8
10,MU-ENT-NORTH,MU,Entrance,North vertical entry / exit,63
10,MU-ENT-WEST,MU,Entrance,West entry / exit,73
10,MU-ENT-EAST,MU,Entrance,East entry / exit,43
10,MU-ENT-SOUTHWEST,MU,Entrance,Southwest entry / exit,65
10,L1-C-WEST-ATRIUM,L1,Corridor,West atrium corridor,263
10,L1-C-WEST-MAIN,L1,Corridor,West main corridor,146
10,L1-C-SOUTHWEST,L1,Corridor,Southwest lower corridor,150
10,L1-C-CENTRAL-COURT,L1,Corridor,Central court corridor,392
10,L1-C-CENTRAL-SPINE,L1,Corridor,Central spine corridor,154
10,L1-C-HOTEL-LINK,L1,Corridor,Mandarin Oriental link corridor,22
10,L1-C-EAST-HUB,L1,Corridor,East hub corridor,170
10,L1-C-EAST-WING,L1,Corridor,East wing corridor,85
10,L1-C-SOUTHEAST,L1,Corridor,Southeast lower corridor,15
10,L1-L119,L1,Retail,L119,45
10,L1-L118,L1,Retail,L118,42
10,L1-L117,L1,Retail,L117,30
10,L1-L116,L1,Retail,L116,57
10,L1-L115,L1,Retail,L115,36
10,L1-L114,L1,Retail,L114,106
10,L1-L113,L1,Retail,L113,78
10,L1-L112,L1,Retail,L112,92
10,L1-L111,L1,Retail,L111,63
10,L1-L110,L1,Retail,L110,20
10,L1-L109,L1,Retail,L109,26
10,L1-L108,L1,Retail,L108,34
10,L1-L108A,L1,Retail,L108a,58
10,L1-L1H-1,L1,Retail,L1H(1),27
10,L1-L106-L107,L1,Retail_Combined,L106 & L107,39
10,L1-L105,L1,Retail,L105,18
10,L1-L104,L1,Retail,L104,23
10,L1-L103,L1,Retail,L103,13
10,L1-L102,L1,Retail,L102,15
10,L1-L101,L1,Retail,L101,36
10,L1-L120B,L1,Retail,L120b,7
10,L1-L120,L1,Retail,L120,34
10,L1-L121,L1,Retail,L121,36
10,L1-L122,L1,Retail,L122,38
10,L1-L123,L1,Retail,L123,43
10,L1-L124,L1,Retail,L124,40
10,L1-L125,L1,Retail,L125,68
10,L1-MOH-L101,L1,Hotel_Service,MOH L101,0
10,L1-MOH-L102,L1,Hotel_Service,MOH L102,3
10,L1-HOTEL-MANDARIN,L1,Hotel,"Mandarin Oriental, Guangzhou",0
10,L1-TOWER-1,L1,Office_Tower,Taikoo Hui Tower 1,4
10,L1-TOWER-2,L1,Office_Tower,Taikoo Hui Tower 2,5
10,L1-F-ESC-WEST,L1,Facility_Escalator,Escalator,24
10,L1-F-ESC-WEST-MID,L1,Facility_Escalator,Escalator,3
10,L1-F-ESC-CENTER,L1,Facility_Escalator,Escalator,0
10,L1-F-ESC-CENTER-SOUTH,L1,Facility_Escalator,Escalator,19
10,L1-F-ESC-EAST-MID,L1,Facility_Escalator,Escalator,6
10,L1-F-ESC-EAST,L1,Facility_Escalator,Escalator,2
10,L1-F-WC-WEST,L1,Facility_Restroom,Restroom / Accessible WC,4
10,L1-F-ELEVATOR-CENTER,L1,Facility_Elevator,Elevator,6
10,L1-F-INFO-WEST,L1,Facility_Service,Information desk,8
10,L1-F-SIGNAGE-EAST,L1,Facility_Service,1F signage / directory,3
10,L1-F-HSBC,L1,Facility_Bank_ATM,HSBC ATM / banking facility,4
10,L1-ENT-WEST,L1,Entrance,West entrance / exit,76
10,L1-ENT-NORTH,L1,Entrance,North car drop-off entrance,63
10,L1-ENT-EAST,L1,Entrance,East entrance / exit,66
10,L1-ENT-SOUTH,L1,Entrance,South transit entrance,63
10,L2-C-WEST-ATRIUM,L2,Corridor,West atrium corridor,0
10,L2-C-WEST-MAIN,L2,Corridor,West main corridor,0
10,L2-C-SOUTHWEST,L2,Corridor,Southwest lower corridor,0
10,L2-C-CENTRAL-COURT,L2,Corridor,Central court corridor,0
10,L2-C-CENTRAL-SPINE,L2,Corridor,Central spine corridor,0
10,L2-C-HOTEL-LINK,L2,Corridor,Mandarin Oriental link corridor,0
10,L2-C-EAST-HUB,L2,Corridor,East hub corridor,0
10,L2-C-EAST-WING,L2,Corridor,East wing corridor,0
10,L2-C-SOUTHEAST,L2,Corridor,Southeast lower corridor,0
10,L2-L227,L2,Retail,L227,0
10,L2-L226,L2,Retail,L226,0
10,L2-L225B,L2,Retail,L225b,0
10,L2-L225A,L2,Retail,L225a,0
10,L2-L224,L2,Retail,L224,0
10,L2-L223,L2,Retail,L223,0
10,L2-L221-L222,L2,Retail_Combined,L221 & L222,0
10,L2-L220,L2,Retail,L220,0
10,L2-L218-L219,L2,Retail_Combined,L218 & L219,0
10,L2-L217,L2,Retail,L217,0
10,L2-L216,L2,Retail,L216,0
10,L2-L215,L2,Retail,L215,0
10,L2-L214,L2,Retail,L214,0
10,L2-L213,L2,Retail,L213,0
10,L2-L211,L2,Retail,L211,0
10,L2-L210B,L2,Retail,L210b,0
10,L2-L210A,L2,Retail,L210a,0
10,L2-L209,L2,Retail,L209,0
10,L2-L207-L208,L2,Retail_Combined,L207 & L208,0
10,L2-L206,L2,Retail,L206,0
10,L2-L205,L2,Retail,L205,0
10,L2-L204,L2,Retail,L204,0
10,L2-L203,L2,Retail,L203,0
10,L2-L202,L2,Retail,L202,0
10,L2-L201,L2,Retail,L201,0
10,L2-L228,L2,Retail,L228,0
10,L2-L229A,L2,Retail,L229a,0
10,L2-L229B,L2,Retail,L229b,0
10,L2-L230,L2,Retail,L230,0
10,L2-L231,L2,Retail,L231,0
10,L2-L232,L2,Retail,L232,0
10,L2-L233,L2,Retail,L233,0
10,L2-L234,L2,Retail,L234,0
10,L2-HOTEL-MANDARIN,L2,Hotel,"Mandarin Oriental, Guangzhou",0
10,L2-TOWER-1,L2,Office_Tower,Taikoo Hui Tower 1,0
10,L2-TOWER-2,L2,Office_Tower,Taikoo Hui Tower 2,0
10,L2-A-WEST-NORTH,L2,Unknown_Area,Unlabeled west upper service area,0
10,L2-A-HOTEL-CONNECTOR,L2,Unknown_Area,Unlabeled hotel connector area,0
10,L2-F-WC-WEST,L2,Facility_Restroom,Restroom / Accessible WC,0
10,L2-F-WC-CENTER,L2,Facility_Restroom,Restroom / Accessible WC,0
10,L2-F-ELEVATOR-CENTER,L2,Facility_Elevator,Elevator,0
10,L2-F-ESC-WEST,L2,Facility_Escalator,Escalator,0
10,L2-F-ESC-WEST-MID,L2,Facility_Escalator,Escalator,0
10,L2-F-ESC-CENTER,L2,Facility_Escalator,Escalator,0
10,L2-F-ESC-SOUTH,L2,Facility_Escalator,Escalator,0
10,L2-F-ESC-EAST-MID,L2,Facility_Escalator,Escalator,0
10,L2-F-ESC-EAST,L2,Facility_Escalator,Escalator,0
10,L3-C-WEST-LOOP,L3,Corridor,West loop corridor,0
10,L3-C-CENTRAL-SPINE,L3,Corridor,Central curved spine corridor,0
10,L3-C-NORTH-RETAIL,L3,Corridor,North retail corridor,0
10,L3-C-HOTEL-LINK,L3,Corridor,Mandarin Oriental link corridor,0
10,L3-C-EAST-HUB,L3,Corridor,East hub corridor,0
10,L3-C-EAST-WING,L3,Corridor,East wing corridor,0
10,L3-C-SOUTH-WALK,L3,Corridor,South lower walkway,0
10,L3-L302,L3,Retail,L302,0
10,L3-L303,L3,Retail,L303,0
10,L3-L304,L3,Retail,L304,0
10,L3-L305,L3,Retail,L305,0
10,L3-L306,L3,Retail,L306,0
10,L3-L307,L3,Retail,L307,0
10,L3-L308A,L3,Retail,L308a,0
10,L3-L308B,L3,Retail,L308b,0
10,L3-L308C,L3,Retail,L308c,0
10,L3-L308D,L3,Retail,L308d,0
10,L3-L308E,L3,Retail,L308e,0
10,L3-HOTEL-MANDARIN,L3,Hotel,"Mandarin Oriental, Guangzhou",0
10,L3-TOWER-1,L3,Office_Tower,Taikoo Hui Tower 1,0
10,L3-TOWER-2,L3,Office_Tower,Taikoo Hui Tower 2,0
10,L3-G-WEST-NORTH,L3,Landscape_Terrace,West north landscaped terrace,0
10,L3-G-WEST-MAIN,L3,Landscape_Terrace,West central landscaped terrace,0
10,L3-G-SOUTH-CENTER,L3,Landscape_Terrace,South central landscaped terrace,0
10,L3-G-CENTER-WAVE,L3,Landscape_Terrace,Central wave landscaped terrace,0
10,L3-G-HOTEL-EAST,L3,Landscape_Terrace,Hotel east landscaped terrace,0
10,L3-G-EAST-SOUTH,L3,Landscape_Terrace,East south landscaped terrace,0
10,L3-F-ELEVATOR-CENTER,L3,Facility_Elevator,Elevator,0
10,L3-F-ESC-WEST,L3,Facility_Escalator,Escalator,0
10,L3-F-ESC-WEST-MID,L3,Facility_Escalator,Escalator,0
10,L3-F-ESC-CENTER-SOUTH,L3,Facility_Escalator,Escalator,0
10,L3-F-ESC-CENTER-EAST,L3,Facility_Escalator,Escalator,0
10,L3-F-ESC-EAST,L3,Facility_Escalator,Escalator,0
11,C-WEST-LOOP,M,Corridor,West atrium loop corridor,75
11,C-WEST-VERTICAL,M,Corridor,West vertical corridor,540
11,C-WEST-MAIN,M,Corridor,West main corridor,376
11,C-CENTER-WEST,M,Corridor,Center west corridor,424
11,C-CENTER-NORTH,M,Corridor,Center north corridor,171
11,C-CENTER-SOUTH,M,Corridor,Center south corridor,671
11,C-EAST-HUB,M,Corridor,East hub corridor,161
11,C-EAST-BRIDGE,M,Corridor,East bridge corridor,8
11,C-EAST-TERMINAL,M,Corridor,East terminal corridor,0
11,C-SOUTH-ENTRY,M,Corridor,South entry corridor,700
11,M37b,M,Retail,M37b,0
11,M36,M,Retail,M36,2
11,M35,M,Retail,M35,2
11,M34,M,Retail,M34,10
11,M33,M,Retail,M33,42
11,M32,M,Retail,M32,3
11,M31,M,Retail,M31,7
11,M30,M,Retail,M30,12
11,M29,M,Retail,M29,12
11,M28,M,Retail,M28,55
11,M27,M,Retail,M27,12
11,M26,M,Retail,M26,31
11,M25,M,Retail,M25,6
11,M24,M,Retail,M24,12
11,M23,M,Retail,M23,2
11,M22,M,Retail,M22,3
11,M21,M,Anchor_Retail,M21,32
11,M20,M,Retail,M20,1
11,M19,M,Retail,M19,2
11,M17_M18,M,Retail,M17 & M18,4
11,M16,M,Retail,M16,8
11,M15,M,Retail,M15,14
11,M14,M,Retail,M14,9
11,M13,M,Retail,M13,16
11,M12b,M,Retail,M12b,2
11,M12a,M,Anchor_Retail,M12a,0
11,M10_M11,M,Retail,M10 & M11,0
11,M09,M,Retail,M09,9
11,M08,M,Retail,M08,6
11,M07,M,Retail,M07,6
11,M06,M,Retail,M06,2
11,M05,M,Retail,M05,49
11,M04,M,Retail,M04,30
11,M03,M,Retail,M03,25
11,M02,M,Retail,M02,41
11,M01,M,Anchor_Retail,M01,96
11,M68,M,Retail,M68,112
11,M67,M,Retail,M67,58
11,M66,M,Retail,M66,48
11,M65,M,Retail,M65,64
11,M64,M,Retail,M64,96
11,M63,M,Retail,M63,23
11,M62,M,Retail,M62,15
11,M61,M,Retail,M61,27
11,M60,M,Retail,M60,22
11,M59,M,Retail,M59,8
11,M58,M,Retail,M58,22
11,M57,M,Retail,M57,36
11,M56,M,Retail,M56,30
11,M55,M,Retail,M55,38
11,M54,M,Retail,M54,13
11,M53,M,Retail,M53,28
11,M52,M,Retail,M52,24
11,M51,M,Retail,M51,56
11,M50,M,Retail,M50,17
11,M49,M,Retail,M49,5
11,M48b,M,Retail,M48b,7
11,M48a,M,Retail,M48a,38
11,M47,M,Retail,M47,31
11,M46,M,Retail,M46,44
11,M45,M,Retail,M45,25
11,M44,M,Retail,M44,14
11,M43,M,Retail,M43,25
11,M42,M,Retail,M42,23
11,M41a,M,Retail,M41a,32
11,M41b,M,Retail,M41b,34
11,M40,M,Retail,M40,1
11,M39,M,Retail,M39,0
11,M38,M,Retail,M38,0
11,M15a,M,Retail_Kiosk,M15a,1
11,A-NORTH-01,M,Unknown_Area,Unlabeled north anchor area,2
11,A-SOUTH-01,M,Unknown_Area,Unlabeled south anchor area,12
11,A-EAST-01,M,Unknown_Area,Unlabeled east anchor area,0
11,F-WC-01,M,Facility_Restroom,Restroom / Accessible WC,5
11,F-WC-02,M,Facility_Restroom,Restroom / Accessible WC,14
11,F-WC-03,M,Facility_Restroom,Restroom / Accessible WC,0
11,F-ELEV-01,M,Facility_Elevator,Elevator bank,0
11,F-ELEV-02,M,Facility_Elevator,Elevator bank,2
11,F-ESC-01,M,Facility_Escalator,Escalator,6
11,F-ESC-02,M,Facility_Escalator,Escalator,17
11,F-ESC-03,M,Facility_Escalator,Escalator,5
11,F-ESC-04,M,Facility_Escalator,Escalator,0
11,F-ESC-05,M,Facility_Escalator,Escalator,24
11,F-ESC-06,M,Facility_Escalator,Escalator,0
11,F-ESC-07,M,Facility_Escalator,Escalator,0
11,F-PARK-01,M,Facility_Parking,Parking access,10
11,F-PARK-02,M,Facility_Parking,Parking access,6
11,F-PARK-03,M,Facility_Parking,Parking access,4
11,F-INFO-01,M,Facility_Service,Information desk,4
11,F-SERVICE-01,M,Facility_Service,Service counter / luggage icon,3
11,E-TRANSIT-01,M,Entrance,Southwest transit entrance,90
11,E-BUS-01,M,Entrance,South transit / bus access,107
11,E-TRANSIT-02,M,Entrance,South transit / rail access,101
11,MU-C-WEST-LOOP,MU,Corridor,West atrium loop corridor,622
11,MU-C-WEST-NORTH,MU,Corridor,Northwest corridor,215
11,MU-C-WEST-MAIN,MU,Corridor,West main corridor,106
11,MU-C-WEST-SOUTH,MU,Corridor,Southwest corridor,442
11,MU-C-SOUTH-COURT,MU,Corridor,Southwest court corridor,261
11,MU-C-CENTER-MAIN,MU,Corridor,Central main corridor,494
11,MU-C-NORTH-COURT,MU,Corridor,North central court corridor,1019
11,MU-C-CENTER-HUB,MU,Corridor,Central hub corridor,101
11,MU-C-VERTICAL,MU,Corridor,Central vertical corridor,41
11,MU-C-EAST-HUB,MU,Corridor,East central corridor,308
11,MU-C-EAST-WING,MU,Corridor,East wing corridor,171
11,MU-C-SOUTH-EAST,MU,Corridor,Southeast lower corridor,39
11,MU34,MU,Retail,MU34,18
11,MU35,MU,Anchor_Retail,MU35,92
11,MU36,MU,Retail,MU36,38
11,MU37,MU,Retail,MU37,19
11,MU38,MU,Retail,MU38,40
11,MU39,MU,Retail,MU39,43
11,MU40,MU,Retail,MU40,10
11,MU41a,MU,Retail,MU41a,37
11,MU41b,MU,Retail,MU41b,35
11,MU42,MU,Anchor_Retail,MU42,31
11,MU43a,MU,Retail,MU43a,16
11,MU43b,MU,Retail,MU43b,6
11,MU44,MU,Retail,MU44,24
11,MU45,MU,Retail,MU45,28
11,MU45a,MU,Retail,MU45a,25
11,MU46,MU,Retail,MU46,25
11,MU47a,MU,Retail,MU47a,51
11,MU47b,MU,Retail,MU47b,19
11,MU48,MU,Retail,MU48,47
11,MU49,MU,Retail,MU49,5
11,MU50,MU,Retail,MU50,7
11,MU51,MU,Retail,MU51,24
11,MU52,MU,Retail,MU52,8
11,MU53,MU,Retail,MU53,0
11,MU54,MU,Retail,MU54,6
11,MU55,MU,Anchor_Retail,MU55,25
11,MU32_MU33,MU,Retail_Combined,MU32 & MU33,76
11,MU31,MU,Retail,MU31,43
11,MU29_MU30,MU,Retail_Combined,MU29 & MU30,17
11,MU28,MU,Retail,MU28,24
11,MU27,MU,Retail,MU27,21
11,MU26,MU,Retail,MU26,12
11,MU25,MU,Retail,MU25,23
11,MU24,MU,Retail,MU24,15
11,MU22,MU,Retail,MU22,15
11,MU20,MU,Retail,MU20,36
11,MU21,MU,Retail,MU21,56
11,MU19,MU,Retail,MU19,57
11,MU18,MU,Retail,MU18,68
11,MU17,MU,Retail_Kiosk,MU17,49
11,MU16g_h,MU,Retail_Combined,MU16g & MU16h,68
11,MU16f,MU,Retail,MU16f,47
11,MU16e,MU,Retail,MU16e,43
11,MU16d,MU,Retail,MU16d,60
11,MU16c,MU,Retail,MU16c,60
11,MU16k,MU,Retail_Kiosk,MU16k,42
11,MU16i,MU,Retail_Kiosk,MU16i,53
11,MU16j,MU,Retail_Kiosk,MU16j,43
11,MU16l,MU,Retail_Kiosk,MU16l,52
11,MU16b,MU,Retail,MU16b,72
11,MU16a,MU,Retail_Kiosk,MU16a,57
11,MU15,MU,Retail,MU15,16
11,MU14,MU,Retail,MU14,18
11,MU13,MU,Retail,MU13,25
11,MU12,MU,Retail,MU12,15
11,MU11,MU,Retail,MU11,7
11,MU10,MU,Retail,MU10,22
11,MU08_MU09,MU,Retail_Combined,MU08 & MU09,43
11,MU07a,MU,Anchor_Retail,MU07a,8
11,MU07b,MU,Anchor_Retail,MU07b,19
11,MU06,MU,Retail,MU06,12
11,MU05,MU,Retail,MU05,21
11,MU04,MU,Retail,MU04,35
11,MU03b,MU,Retail,MU03b,11
11,MU02b_MU03a,MU,Retail_Combined,MU02b & MU03a,7
11,MU02a,MU,Retail,MU02a,2
11,MU01,MU,Anchor_Retail,MU01,6
11,MU01b,MU,Retail,MU01b,4
11,MU01c,MU,Retail,MU01c,4
11,MU-F-WC-NW,MU,Facility_Restroom,Restroom / Accessible WC,14
11,MU-F-WC-CENTER,MU,Facility_Restroom,Restroom / Accessible WC,13
11,MU-F-WC-SW,MU,Facility_Restroom,Restroom / Accessible WC,17
11,MU-F-ELEV-CENTER,MU,Facility_Elevator,Elevator,12
11,MU-F-ESC-WEST,MU,Facility_Escalator,Escalator,16
11,MU-F-ESC-CENTER-W,MU,Facility_Escalator,Escalator,21
11,MU-F-ESC-CENTER-N,MU,Facility_Escalator,Escalator,5
11,MU-F-ESC-CENTER-S,MU,Facility_Escalator,Escalator,4
11,MU-F-ESC-EAST-W,MU,Facility_Escalator,Escalator,2
11,MU-F-ESC-EAST-E,MU,Facility_Escalator,Escalator,6
11,MU-F-ESC-SW,MU,Facility_Escalator,Escalator,26
11,MU-A-NW,MU,Unknown_Area,Unlabeled northwest anchor area,8
11,MU-A-CENTER-E,MU,Unknown_Area,Unlabeled center-east anchor area,19
11,MU-A-SW,MU,Unknown_Area,Unlabeled southwest anchor area,22
11,MU-ENT-NORTH,MU,Entrance,North vertical entry / exit,82
11,MU-ENT-WEST,MU,Entrance,West entry / exit,78
11,MU-ENT-EAST,MU,Entrance,East entry / exit,82
11,MU-ENT-SOUTHWEST,MU,Entrance,Southwest entry / exit,88
11,L1-C-WEST-ATRIUM,L1,Corridor,West atrium corridor,481
11,L1-C-WEST-MAIN,L1,Corridor,West main corridor,353
11,L1-C-SOUTHWEST,L1,Corridor,Southwest lower corridor,385
11,L1-C-CENTRAL-COURT,L1,Corridor,Central court corridor,911
11,L1-C-CENTRAL-SPINE,L1,Corridor,Central spine corridor,575
11,L1-C-HOTEL-LINK,L1,Corridor,Mandarin Oriental link corridor,92
11,L1-C-EAST-HUB,L1,Corridor,East hub corridor,348
11,L1-C-EAST-WING,L1,Corridor,East wing corridor,125
